,stop_id,stop_name,stop_lat,stop_lon,true_stop_id
1220,8220DB002259,"East Wall, Church Road",53.353538130695895,-6.23672019068215,2259
1221,8220DB002260,"East Wall, Church Road",53.35177850777579,-6.2350352598176695,2260
1222,8220DB002261,"East Wall, Church Court Estate",53.3526385466371,-6.23241589368512,2261
1223,8220DB002262,"East Wall, Merchants Road",53.3535229015383,-6.2265956020448305,2262
1224,8220DB002264,"Tolka Quay, Dublin Graving Docks",53.351135646297294,-6.2226087958312695,2264
1225,8220DB002265,"Tolka Quay, Alexandra Road (Branch Road)",53.351049776264,-6.21986339189806,2265
1226,8220DB002269,"Tolka Quay, Breakwater Road South",53.3503077646651,-6.20334062781966,2269
1227,8220DB002270,"Tolka Quay, Irish Ferries Terminal",53.345706120618,-6.195618655047599,2270
1228,8220DB002274,"Tolka Quay, Alexandra Road",53.3501863044238,-6.2036311442849,2274
1229,8220DB002278,"East Wall, Bargy Road",53.3543808286375,-6.2298950613210495,2278
1230,8220DB002279,"East Wall, Caledon Road",53.3529413710509,-6.23162219875026,2279
1231,8220DB002280,"East Wall, Church Road",53.3523117215819,-6.237056238673071,2280
1232,8220DB002281,"East Wall, Church Road",53.353664109754604,-6.23673001255049,2281
1233,8220DB002282,"East Wall, Saint Joseph's Church",53.3548411662372,-6.23852925147983,2282
1234,8220DB002283,"East Wall, Portside Court",53.3583262112741,-6.2359365524329995,2283
1235,8220DB002310,"Dublin City South, Werburgh Street",53.342445701798894,-6.26979842837403,2310
1236,8220DB002311,"Dublin City South, Kevin Street Garda Station",53.338285282662895,-6.27049246703832,2311
1237,8220DB002312,"Warrenmount, The Coombe",53.338878854575206,-6.27548423467162,2312
1238,8220DB002313,"The Coombe, Ardee Court",53.3387423330556,-6.27847818154428,2313
1239,8220DB002314,"The Coombe, Cork Street",53.338353683685,-6.28082149273868,2314
1240,8220DB002315,"The Coombe, Marion Villas",53.3375364314381,-6.285239284299459,2315
1241,8220DB002317,"Drimnagh, Crumlin Bowling Club",53.323418568712704,-6.31887655923768,2317
1242,8220DB002318,"Crumlin, Somerville Avenue",53.3219800054738,-6.318843045528211,2318
1243,8220DB002319,"Crumlin, Garda Station",53.3195097880904,-6.315127501487781,2319
1244,8220DB002320,"Walkinstown, Whitehall Road West (Kimmage Rd)",53.3158872230165,-6.3170112655487,2320
1245,8220DB002321,"Walkinstown, Crumlin Crossroads",53.313404842599894,-6.32008057357709,2321
1246,8220DB002322,"Walkinstown, Whitehall Road West",53.310237492123896,-6.32110538006182,2322
1247,8220DB002323,"Walkinstown, Millgate Drive",53.308107550648096,-6.32048365937229,2323
1248,8220DB002324,"Walkinstown, Whitehall Road West",53.3097868581281,-6.321018015221861,2324
1249,8220DB002325,"Walkinstown, Whitehall Road West (Limekiln Ln)",53.3121174975418,-6.3212116918170596,2325
1250,8220DB002326,"Walkinstown, Crumlin Crossroads",53.3137000175459,-6.31997893105515,2326
1251,8220DB002327,"Walkinstown, St. Agnes Road (Cromwellsfort Rd)",53.3168199827989,-6.316869496467191,2327
1252,8220DB002328,"Walkinstown, Saint Agnes Church",53.319587161839294,-6.315514725196099,2328
1253,8220DB002329,"Walkinstown, Saint Agnes Road",53.32084969817039,-6.3170861723169995,2329
1254,8220DB002330,"Walkinstown, Saint Agnes Road",53.3221480438959,-6.31928677990814,2330
1255,8220DB002331,"Walkinstown, Saint Mary's Road",53.324571774923896,-6.31779537774905,2331
1256,8220DB002332,"Walkinstown, Walkinstown Road (Kilnamanagh Road)",53.32106265301479,-6.3309629297521,2332
1257,8220DB002333,"Walkinstown, Walkinstown Road (Walkinstown Roundabout)",53.3178417645942,-6.33266465395949,2333
1258,8220DB002378,"Walkinstown, Walkinstown Road (Walkinstown Roundabout)",53.31853179024839,-6.33251767303031,2378
1259,8220DB002379,"The Coombe, Marion Villas",53.3378334357789,-6.2846417070798894,2379
1260,8220DB002380,"The Coombe, Cork Street",53.3385060739011,-6.2801696235630295,2380
1261,8220DB002382,"The Coombe, Brabazon Row",53.338857810983,-6.27838342591743,2382
1262,8220DB002383,"The Coombe, Saint Patrick's Cathedral",53.339458068261,-6.272652582553341,2383
1263,8220DB002385,"Dublin City South, Back Avenue",53.3423151191354,-6.27195136781827,2385
1264,8220DB002386,"Warrenmount, New Street South",53.337907367524096,-6.2723248169914605,2386
1265,8220DB002387,"Warrenmount, New Street South",53.336584424719106,-6.2728287910104905,2387
1266,8220DB002388,"Warrenmount, Clanbrassil Street",53.3344588046365,-6.27438623129611,2388
1267,8220DB002389,"Harolds Cross, Harold's Cross",53.324929029201705,-6.27919952128774,2389
1268,8220DB002390,"Harolds Cross, Mount Argus Park",53.3215286268265,-6.2839898347087,2390
1269,8220DB002391,"Kimmage, Mount Argus Church",53.320197513324295,-6.2864299556654295,2391
1270,8220DB002392,"Kimmage, Mount Argus Community Centre",53.3188913455654,-6.2912405478478,2392
1271,8220DB002393,"Kimmage, Lower Kimmage Road (Aideen Avenue)",53.315203611307794,-6.295455304632361,2393
1272,8220DB002394,"Terenure, Poddle Park",53.3132590569273,-6.29775401743367,2394
1273,8220DB002395,"Kimmage, Fortfield Road",53.3117355838446,-6.30059107181305,2395
1274,8220DB002396,Wainsfort Estate,53.308819067833795,-6.30217757945116,2396
1275,8220DB002397,"Terenure, College Drive",53.3065891639891,-6.30085550798026,2397
1276,8220DB002398,"Terenure, Fortfield Estate",53.3053439550566,-6.29988458197654,2398
1277,8220DB002409,"Terenure, Fortfield Estate",53.3053912217933,-6.30004776457778,2409
1278,8220DB002410,"Terenure, College Drive",53.3072258809457,-6.301385450000019,2410
1279,8220DB002411,Wainsfort Estate,53.3091732491352,-6.30243364694296,2411
1280,8220DB002412,"Kimmage, Lavarna Estate",53.3109352197486,-6.3018234623024,2412
1281,8220DB002413,"Kimmage, Kimmage Road West (Whitehall Road)",53.312865794885795,-6.30548384645275,2413
1282,8220DB002414,"Kimmage, Kimmage Road West",53.313980815653494,-6.310587594594059,2414
1283,8220DB002415,"Walkinstown, Royston Village",53.314966070825996,-6.31352043237578,2415
1284,8220DB002416,"Walkinstown, Cromwellsfort Road (Whitehall Road)",53.316399376262204,-6.31763651485731,2416
1285,8220DB002417,"Walkinstown, Cromwellsfort Road (Cherry Grove)",53.316635224112,-6.322895542274719,2417
1286,8220DB002418,"Walkinstown, Cromwellsfort Road (Bigger Road)",53.316969952115,-6.326889959308139,2418
1287,8220DB002419,"Walkinstown, Cromwell's Fort Road (Walkinstown Roundabout)",53.317079922615,-6.33024779704376,2419
1288,8220DB002431,"Walkinstown, Cromwell's Fort Road (Walkinstown Roundabout)",53.317203212876905,-6.330708281154849,2431
1289,8220DB002432,"Walkinstown, Cromwellsfort Road (Bigger Road)",53.31701346672111,-6.325507380031411,2432
1290,8220DB002433,"Walkinstown, Cromwellsfort Road (Cherry Grove)",53.316586230994204,-6.320691082543019,2433
1291,8220DB002434,"Crumlin, Kimmage Road West",53.3160265967778,-6.316060201415009,2434
1292,8220DB002435,"Crumlin, Westbrook",53.31426906236529,-6.3112666059906,2435
1293,8220DB002436,"Kimmage, Kimmage Road West",53.313705907017095,-6.30894752705153,2436
1294,8220DB002437,"Kimmage, Kimmage Road West (Whitehall Road)",53.3126888171566,-6.30251926023377,2437
1295,8220DB002438,"Kimmage, Lower Kimmage Road (Fortfield Road)",53.3124895224759,-6.29925542426284,2438
1296,8220DB002439,"Terenure, Poddle Park",53.3135458708946,-6.297697578709671,2439
1297,8220DB002440,"Kimmage, Lower Kimmage Road (Aideen Avenue)",53.316400874739706,-6.294326915289769,2440
1298,8220DB002441,"Kimmage, Mount Argus Community Centre",53.3190611622795,-6.291173721530759,2441
1299,8220DB002442,"Kimmage, Mount Argus Church",53.320452414384896,-6.28602946037107,2442
1300,8220DB002443,"Kimmage, Brookfield",53.3218921780869,-6.28364499642882,2443
1301,8220DB002444,"Harolds Cross, Lower Kimmage Road",53.32429773545521,-6.27967529321174,2444
1302,8220DB002448,"Crumlin, Healthcare Centre",53.31924636602,-6.304150300406031,2448
1303,8220DB002449,"Crumlin, Armagh Road",53.320985181203696,-6.30507207177197,2449
1304,8220DB002450,"Crumlin, Saint Agnes Primary School",53.320231099989606,-6.307668789242519,2450
1305,8220DB002451,"Crumlin, Saint Agnes Park",53.3192110956384,-6.314343721371981,2451
1306,8220DB002452,"Walkinstown, Saint Peter's Road (Walkinstown Roundabout)",53.3161898761675,-6.3321586972054895,2452
1307,8220DB002453,"Walkinstown, Saint Peter's Road (Saint James's Road)",53.3148278807863,-6.33053082340999,2453
1308,8220DB002462,St.James's Road (St.Peter's Road),53.3138231906995,-6.33002973232323,2462
1309,8220DB002463,"Walkinstown, Saint Peter's Road (Walkinstown Roundabout)",53.3153044515163,-6.33118762432682,2463
1310,8220DB002464,"Crumlin, Stannaway Avenue",53.3195160340252,-6.3130257940082,2464
1311,8220DB002465,"Crumlin, Armagh Road (Captain's Road)",53.3199884645803,-6.30893928264191,2465
1312,8220DB002466,"Crumlin, Scoil Colm",53.320654234514706,-6.3064511763571,2466
1313,8220DB002467,"Crumlin, Health Centre",53.319234183388794,-6.30392562805676,2467
1314,8220DB002471,"Kimmage, Larkfield Park",53.31878959048739,-6.2891581905344704,2471
1315,8220DB002472,"Harolds Cross, Clareville Road",53.3176779065494,-6.28560029534873,2472
1316,8220DB002473,"Harolds Cross, Clareville Road",53.31789900740271,-6.283475031440309,2473
1317,8220DB002474,"Harolds Cross, Clareville Road",53.3187042704261,-6.28197170964776,2474
1318,8220DB002475,"Harolds Cross, Kenilworth Park",53.318865886939,-6.28008893179158,2475
1319,8220DB002476,"Harolds Cross, Kenilworth Square North",53.3190374256211,-6.27765035669855,2476
1320,8220DB002477,"Rathmines, Kenilworth Square East",53.319861713919494,-6.2743598495266,2477
1321,8220DB002478,"Rathmines, Grosvenor Road",53.3205775910637,-6.269797669186279,2478
1322,8220DB002479,"Rathmines, Grosvenor Road",53.3202929682022,-6.270004325120929,2479
1323,8220DB002480,"Rathmines, Kenilworth Square East",53.3197374727229,-6.274469936999179,2480
1324,8220DB002481,"Harolds Cross, Kenilworth Square North",53.3187380715415,-6.27808269931127,2481
1325,8220DB002482,"Harolds Cross, Clareville Road",53.3189206310816,-6.28139262665718,2482
1326,8220DB002483,"Harolds Cross, Westfield Road",53.318418545377504,-6.28210326846722,2483
1327,8220DB002484,"Kimmage, Larkfield Park",53.3185468354216,-6.28915289128925,2484
1328,8220DB002485,"Kimmage, Sundrive Road",53.319791576540005,-6.291339673757481,2485
1329,8220DB002486,"Kimmage, Sundrive Road",53.32107539740371,-6.29311972472245,2486
1330,8220DB002487,"Kimmage, Stannaway Road",53.32181637696979,-6.29528179712861,2487
1331,8220DB002488,"Kimmage, Stannaway Road",53.3203554286508,-6.2987174578256395,2488
1332,8220DB002489,"Kimmage, Stannaway Road",53.3195711253747,-6.30044484348436,2489
1333,8220DB002490,"Crumlin, Captain's Road",53.3195465424524,-6.30946711259829,2490
1334,8220DB002491,"Crumlin, Captain's Road (Captain's Avenue)",53.318027655233706,-6.308206276552959,2491
1335,8220DB002492,"Crumlin, Stannaway Court",53.316306360107696,-6.3078841189140595,2492
1336,8220DB002493,"Crumlin, Captain's Road (Captain's Avenue)",53.3183304784348,-6.30864459888039,2493
1337,8220DB002494,"Crumlin, Clonfert Road",53.3196538962319,-6.30057664879359,2494
1338,8220DB002495,"Kimmage, Stannaway Road",53.3212453601224,-6.2968356906962,2495
1339,8220DB002496,"Kimmage, Sundrive Road",53.322012448828204,-6.29390794719118,2496
1340,8220DB002497,"Kimmage, Sundrive Road",53.320329951614106,-6.29190358357237,2497
1341,8220DB002498,IFSC Custom House Quays,53.3482435389377,-6.25011187758655,2498
1342,8220DB002499,Jury's Inn Custom House Quay,53.348127826176096,-6.247127509792991,2499
1343,8220DB002500,"Docklands, Samuel Beckett Bridge",53.347736568334206,-6.24191642483209,2500
1344,8220DB002501,"Docklands, North Wall Quay (New Wapping Street)",53.347375911185104,-6.23635869880854,2501
1345,8220DB002508,"East Wall, Docklands main gate",53.3528641016115,-6.22581174728395,2508
1346,8220DB002634,"Warrenmount, Lower Clanbrassil Street",53.33289127449739,-6.27538045641685,2634
1347,8220DB002635,"Warrenmount, Lower Clanbrassil Street",53.3342508123621,-6.274920177875369,2635
1348,8220DB002636,"Warrenmount, New Street South",53.3365804387889,-6.2731743321603295,2636
1349,8220DB002637,Outside Heuston Train Station,53.3458840623207,-6.29385604999966,2637
1350,8220DB002638,"Heuston Station, Saint John's Road West",53.345658753705905,-6.296959098352799,2638
1351,8220DB002640,"Kilmainham, Kilmainham Jail",53.3420874262718,-6.31001725280125,2640
1352,8220DB002641,"Inchicore, Camac Court",53.341966007297,-6.31541363492027,2641
1353,8220DB002642,"Inchicore, Grattan Crescent",53.341182136261,-6.3197396964349295,2642
1354,8220DB002643,"Inchicore, Sarsfield Road",53.3415322602158,-6.3209874548759695,2643
1355,8220DB002644,"Islandbridge, Sarsfield Medical Centre",53.3419905931283,-6.327382265626191,2644
1356,8220DB002645,"Ballyfermot, Lally Road",53.3416965343707,-6.330772870229059,2645
1357,8220DB002646,"Ballyfermot, Decies Road (O'Moore Road)",53.34149448583071,-6.33367925990101,2646
1358,8220DB002647,"Ballyfermot, Markievicz Park",53.3406470674021,-6.3380073982225795,2647
1359,8220DB002648,"Ballyfermot, Decies Road (Garryowen Rd)",53.3397230210145,-6.34265370103926,2648
1360,8220DB002649,"Ballyfermot, Decies Road (Ramillies Rd)",53.339110576728295,-6.34580104128991,2649
1361,8220DB002650,"Ballyfermot, Landen Road",53.3377655575806,-6.346679023362,2650
1362,8220DB002652,Kylemore Road (Kylemore Avenue),53.3388722758274,-6.34806284007159,2652
1363,8220DB002653,"Ballyfermot, Ballyfermot Crescent",53.34023476518251,-6.348445684630559,2653
1364,8220DB002654,"Ballyfermot, Kylemore Road (Ballyfermot Road)",53.341298730205004,-6.34868990718238,2654
1365,8220DB002655,"Ballyfermot, Ballyfermot Parade",53.342138159216496,-6.352847576467349,2655
1366,8220DB002656,"Ballyfermot, Ballyfermot Road (Le Fanu Road)",53.3426234944756,-6.35871610719475,2656
1367,8220DB002657,"Ballyfermot, Le Fanu Park",53.3413170608764,-6.36175486590333,2657
1368,8220DB002658,"Ballyfermot, Oranmore Road",53.3391624351795,-6.36128182324467,2658
1369,8220DB002659,"Parkwest, Raheen Park",53.3370212365361,-6.36047794826205,2659
1370,8220DB002660,"Parkwest, Cherry Orchard Avenue",53.335775038314296,-6.3607059434799895,2660
1371,8220DB002661,"Parkwest, Cherry Orchard Avenue",53.3354860616875,-6.36519177724852,2661
1372,8220DB002662,"Parkwest, Cherry Orchard Avenue (Croftwood)",53.336793522656095,-6.37009717708455,2662
1373,8220DB002663,"Parkwest, Cherry Orchard Avenue (Croftwood)",53.3369139961318,-6.37036287855574,2663
1374,8220DB002664,"Parkwest, Cherry Orchard Avenue",53.335601198999996,-6.365067245672559,2664
1375,8220DB002665,"Parkwest, Cherry Orchard Avenue",53.3358803625996,-6.36052171092519,2665
1376,8220DB002666,"Parkwest, Raheen Park",53.3377901756433,-6.3608388865932906,2666
1377,8220DB002667,"Ballyfermot, Clifden Road",53.340697628268394,-6.36180864778955,2667
1378,8220DB002668,"Ballyfermot, Community Centre",53.343027957142,-6.36329626260096,2668
1379,8220DB002670,"Ballyfermot, Spiddal Park",53.34038993938089,-6.3675571895093395,2670
1380,8220DB002672,"Ballyfermot, Ballyfermot Road (Blackditch Road)",53.3433589409048,-6.367774177358121,2672
1381,8220DB002688,"Ballyfermot, Ballyfermot Road (Blackditch Road)",53.343463506257706,-6.36819070772058,2688
1382,8220DB002689,"Ballyfermot, Blackditch Drive",53.343105999963896,-6.36374383192324,2689
1383,8220DB002696,"Ballyfermot, Ballyfermot Road (Le Fanu Road)",53.3426876161001,-6.35880375521618,2696
1384,8220DB002697,"Ballyfermot, Ballyfermot Parade",53.34226910444,-6.3532179877156105,2697
1385,8220DB002700,"Ballyfermot, Kylemore Road (Ballyfermot Road)",53.3412517366077,-6.348541543122,2700
1386,8220DB002701,"Ballyfermot, Kylemore Roundabout",53.340169804906395,-6.34829801891189,2701
1387,8220DB002702,"Ballyfermot, Kylemore Road (Landen Road)",53.3380949402964,-6.347747497580991,2702
1388,8220DB002703,"Ballyfermot, Thomond Road",53.3382847108016,-6.34652378732584,2703
1389,8220DB002704,"Ballyfermot, Decies Road (Ramillies Rd)",53.3392390804197,-6.34534554835475,2704
1390,8220DB002706,"Ballyfermot, Decies Road (Garryowen Rd)",53.340033275470105,-6.34169556099462,2706
1391,8220DB002708,"Ballyfermot, Decies Road (O'Moore Road)",53.3418337142023,-6.33287006533031,2708
1392,8220DB002709,"Ballyfermot, Longmeadows Park",53.342992781435,-6.33348566501732,2709
1393,8220DB002710,"Chapelizod, Ballyfermot Road",53.34211509117189,-6.3395122079453206,2710
1394,8220DB002711,"Ballyfermot, Markievicz Park",53.3417835325996,-6.34152251272884,2711
1395,8220DB002712,"Ballyfermot, Ballyfermot Road",53.342459848184994,-6.34556625983834,2712
1396,8220DB002713,"Ballyfermot, Ballyfermot Road",53.3424806534688,-6.347067297963919,2713
1397,8220DB002714,"Ballyfermot, Markievicz Park",53.3419051123135,-6.3418632137316395,2714
1398,8220DB002715,"Chapelizod, Ballyfermot Road",53.3425517108819,-6.33859413280972,2715
1399,8220DB002716,"Ballyfermot, Longmeadows Park",53.342840625658596,-6.33224505599934,2716
1400,8220DB002717,"East Wall, Strangford Garden",53.357243311732,-6.23746864709229,2717
1401,8220DB002718,"Islandbridge, Sarsfield Road",53.3422822606705,-6.32767121720049,2718
1402,8220DB002719,"Inchicore, Sarsfield Road",53.3416457682976,-6.32011193943825,2719
1403,8220DB002720,"East Wall, St Mary's Road North",53.352055698768,-6.23311600529487,2720
1404,8220DB002721,"Islandbridge, Con Colbert Road (South Circular Road)",53.343271855165796,-6.310511084917611,2721
1405,8220DB002722,"Islandbridge, Memorial Park",53.3434371042583,-6.31139066326816,2722
1406,8220DB002726,"Drimnagh, Slieve Bloom Park",53.3238417591383,-6.330449134797259,2726
1407,8220DB002727,"Bluebell (Dublin City), Drimnagh Castle School",53.3237589731417,-6.332884293285559,2727
1408,8220DB002728,"Walkinstown, Walkinstown Avenue Park",53.3213702338915,-6.3394771978933,2728
1409,8220DB002729,"Walkinstown, Walkinstown Avenue",53.319110612096004,-6.33599249403811,2729
1410,8220DB002730,"Walkinstown, Walkinstown Avenue (Walkinstown Roundabout)",53.3179354289289,-6.33422202603397,2730
1411,8220DB002774,"Walkinstown, Walkinstown Avenue (Walkinstown Roundabout)",53.318260731811506,-6.334989873669371,2774
1412,8220DB002775,"Walkinstown, Walkinstown Avenue (Long Mile Road)",53.3227770258115,-6.34110386134691,2775
1413,8220DB002777,"Walkinstown, Walkinstown Avenue",53.3191699520228,-6.33638045222645,2777
1414,8220DB002778,"Bluebell (Dublin City), Drimnagh Castle School",53.3240244462321,-6.33194320027363,2778
1415,8220DB002780,"Drimnagh, Walkinstown Avenue",53.3256848414258,-6.342086962775039,2780
1416,8220DB002781,"Bluebell, Kylemore Road",53.3279631771557,-6.343695122686911,2781
1417,8220DB002782,"Bluebell, Kylemore Road (Bluebell Avenue)",53.3306772641399,-6.345616899076769,2782
1418,8220DB002783,"Inchicore, Kylemore Road (Jamestown Road)",53.335431174192706,-6.34685941676077,2783
1419,8220DB002784,"Inchicore, Kylemore Road (Jamestown Road)",53.335302081720705,-6.34662415502516,2784
1420,8220DB002785,"Bluebell, Kylemore Road (Bluebell Avenue)",53.330083989412095,-6.3449642241989,2785
1421,8220DB002786,"Bluebell, Kylemore Road",53.32791451068561,-6.34342676821178,2786
1422,8220DB002787,"Drimnagh, Walkinstown Avenue",53.325100739683,-6.341449067811099,2787
1423,8220DB002788,"Rathmines, Castlewood Park",53.3228386545856,-6.263341217292969,2788
1424,8220DB002789,"Ranelagh, Charleston Road",53.323700452890904,-6.25956822152284,2789
1425,8220DB002790,"Ranelagh, Oakley Road",53.3246375121016,-6.2566477058874295,2790
1426,8220DB002791,"Ranelagh, Charleston Road (Ranelagh Road)",53.3250230919591,-6.255355921892459,2791
1427,8220DB002793,"Rathmines, Belgrave Square North",53.3232622422406,-6.260952138285219,2793
1428,8220DB002794,"Rathmines, Castlewood Avenue",53.3226105305643,-6.2643412501691,2794
1429,8220DB002795,"Dublin City South, Upper Leeson Street",53.3285299793443,-6.24626462104792,2795
1430,8220DB002796,"Dublin City South, Pembroke Road",53.33273563777001,-6.24071662108373,2796
1431,8220DB002797,"Dublin City South, Pembroke Road",53.332395134576,-6.23652639808763,2797
1432,8220DB002798,"Dublin City South, Pembroke Road",53.3319991166579,-6.23588207570372,2798
1433,8220DB002799,"Dublin City South, Pembroke Road",53.332692005336895,-6.2420247419468495,2799
1434,8220DB002800,"Ballsbridge, Sandymount Avenue",53.3271189076875,-6.222586493525981,2800
1435,8220DB002801,"Sandymount, Wilfield Park",53.3292443853951,-6.21865452325091,2801
1436,8220DB002804,"Sandymount, Newgrove Avenue",53.332331237705205,-6.210507787518929,2804
1437,8220DB002806,"Sandymount, Sandymount Avenue",53.3303771444456,-6.21626506331828,2806
1438,8220DB002807,"Sandymount, Sandymount Avenue",53.3293759872795,-6.21843884189386,2807
1439,8220DB002808,"Ballsbridge, Outside Train Station",53.327575528822,-6.22126133737618,2808
1440,8220DB002809,"Pearse Station, Outside Train Station",53.343035711408994,-6.24985957693032,2809
1441,8220DB002810,Merrion Square West,53.3407949111267,-6.25089748919428,2810
1442,8220DB002811,"Dublin City South, Upr Merrion Street (Opp. Natural History Museum)",53.339359502148106,-6.25230781932261,2811
1443,8220DB002812,"Dublin City South, Mercer Charlotte House",53.3319275450976,-6.26223625672886,2812
1444,8220DB002813,"Ranelagh, Ranelagh Road",53.3287117683218,-6.25867358187425,2813
1445,8220DB002814,"Ranelagh, Ranelagh Road (Charleston Road)",53.32603377234071,-6.25562995153884,2814
1446,8220DB002815,"Milltown (Dublin City), Little Grove",53.3158510031475,-6.24526859253129,2815
1447,8220DB002816,"Milltown, Glenmalure Square",53.3142657507084,-6.246264167913001,2816
1448,8220DB002817,"Milltown, Alexandra College",53.3111523689227,-6.247862554664849,2817
1449,8220DB002898,"Milltown, Alexandra College",53.311165758266604,-6.248162159383219,2898
1450,8220DB002899,"Milltown (Dublin City), Garrynure",53.316370016605994,-6.245112213927059,2899
1451,8220DB002900,"Ranelagh, Ranelagh Road (Charleston Road)",53.3259364974971,-6.25573900996001,2900
1452,8220DB002901,"Ranelagh, Mount Pleasent Park",53.327343097007294,-6.258504127533469,2901
1453,8220DB002902,"Ranelagh, Ranelagh Road",53.3288874789029,-6.259011743571651,2902
1454,8220DB002903,"Dublin City South, Charlemont Flats",53.3319676293794,-6.26251991082803,2903
1455,8220DB002905,Merrion Square West,53.3401602530937,-6.25174944685514,2905
1456,8220DB002906,"Parkwest, Blackditch Road",53.33891414229,-6.37335010518136,2906
1457,8220DB002907,"Parkwest, Blackditch Road",53.34025526808539,-6.37217273806719,2907
1458,8220DB002908,"Ballyfermot, Spiddal Park",53.3396951456185,-6.36735846833771,2908
1459,8220DB002909,"Parkwest, Cherry Orchard School",53.33740924233379,-6.37372272985241,2909
1460,8220DB002910,"Ballyfermot, Spiddal Road",53.3410659893927,-6.3716462660092406,2910
1461,8220DB002911,"Parkwest, Cherry Orchard Park",53.338744073255995,-6.3734016294258495,2911
1462,8220DB002912,"Temple Bar, Parliament Street",53.3446304774615,-6.26736693757294,2912
1463,8220DB002914,"Rathgar, Stratford Estate",53.3109551920914,-6.273788674340019,2914
1464,8220DB002915,"Rathgar, Zion Road",53.3094079625293,-6.273701034263099,2915
1465,8220DB002916,"Rathgar, Victoria Road",53.3076372915998,-6.27494297474146,2916
1466,8220DB002917,"Terenure, Meadowbank Estate",53.3074870178489,-6.27760514891513,2917
1467,8220DB002918,"Terenure, Bushy Park Road",53.3073714175638,-6.280806134655809,2918
1468,8220DB002957,"Finglas, McKee Avenue",53.39625109348479,-6.3025483967673805,2957
1469,8220DB002958,"Finglas, Mellowes Park",53.3944049018196,-6.301027972933491,2958
1470,8220DB002985,"Terenure, Bushy Park Road",53.307297109783605,-6.283135084802789,2985
1471,8220DB002986,"Terenure, Meadowbank Estate",53.307598045673195,-6.27658024828148,2986
1472,8220DB002988,"Rathgar, Zion Road",53.3083806553145,-6.27351738655746,2988
1473,8220DB002989,"Rathgar, Rostrevor Terrace",53.30804119448529,-6.270559796979259,2989
1474,8220DB002990,"Dartry, Orwell Park",53.3062138216942,-6.267272344782291,2990
1475,8220DB002999,"Dartry, Orwell Park",53.306034817867896,-6.267324611230849,2999
1476,8220DB003000,"Rathgar, Rostrevor Terrace",53.3078619716992,-6.270597054455661,3000
1477,8220DB003001,"Rathgar, Orwell Road (Zion Road)",53.3102889379624,-6.273710506951881,3001
1478,8220DB003002,"Rathgar, Stratford Estate",53.311221339817294,-6.274168132893139,3002
1479,8220DB003353,"Dolphins Barn, Downpatrick Road",53.3277417972696,-6.297958135286289,3353
1480,8220DB003354,"Crumlin, Sundrive Road #1",53.326399466674204,-6.29711079821821,3354
1481,8220DB003355,"Crumlin, Clogher Road",53.3254823570788,-6.29771780173807,3355
1482,8220DB003356,"Crumlin, Kildare Road (Bangor Road)",53.324789178047894,-6.300792900074629,3356
1483,8220DB003357,"Crumlin, Clonmacnoise Grove",53.321973845266896,-6.30191053021919,3357
1484,8220DB003358,"Crumlin, Clonmacnoise Road",53.3211321838348,-6.303400021341701,3358
1485,8220DB003360,"Crumlin, Clonmacnoise Road",53.3217787260326,-6.30398983182235,3360
1486,8220DB003361,"Crumlin, Sundrive Road #1",53.326239700643995,-6.297252276918731,3361
1487,8220DB003362,"Crumlin, Sundrive Road #1",53.3274370179962,-6.29801530830928,3362
1488,8220DB003562,"Milltown, Glenmalure Square",53.3145538607534,-6.246297381847451,3562
1489,8220DB003952,"Dolphins Barn, Crumlin Road",53.3316912131578,-6.294437584022879,3952
1490,8220DB004319,"Heuston Station, Victoria Quay",53.34676578034411,-6.29203345233829,4319
1491,8220DB004320,Outside Heuston Train Station,53.346640663990605,-6.29208351412565,4320
1492,8220DB004322,"Cabra, Ashington Gardens",53.373473171232604,-6.3112546684699495,4322
1493,8220DB004363,"Finglas South, Dunsink Green",53.3817043218676,-6.303517982397209,4363
1494,8220DB004364,"Finglas, Mater Christi School",53.3926426438486,-6.32195334486229,4364
1495,8220DB004365,"Poppintree, I.D.A. Poppintree",53.4021190417135,-6.28360558431114,4365
1496,8220DB004366,"Finglas, Clune Road",53.3912153801995,-6.294809950420361,4366
1497,8220DB004367,"Poppintree, Poppintree Park Lane West",53.398734296527,-6.289501524807791,4367
1498,8220DB004368,"Poppintree, Poppintree Park Lane West",53.3988240611935,-6.288866311092289,4368
1499,8220DB004369,"Poppintree, Finglas Business Park",53.39722157587279,-6.29244946524397,4369
1500,8220DB004371,"Cabra East, Carnlough Road",53.365928574552605,-6.29267946477116,4371
1501,8220DB004372,"Glasnevin, West Park Drive",53.3820484819514,-6.27610007085961,4372
1502,8220DB004375,"Finglas, Jamestown Road",53.3916731625598,-6.29665609729648,4375
1503,8220DB004376,"Finglas, McKee Road",53.39240805282121,-6.292732391735151,4376
1504,8220DB004377,"Finglas, McKee Road",53.3944274837858,-6.2900201059770895,4377
1505,8220DB004380,"Dublin, Talbot Street (opp Bank of Ireland)",53.351042847315206,-6.25345218750767,4380
1506,8220DB004382,"Donnycarney, Donnycarney Church",53.3749644657464,-6.2196776939280305,4382
1507,8220DB004383,"Coolock, Colaiste Dhulaigh",53.39631830830971,-6.2111321741113095,4383
1508,8220DB004384,"Ballybough, North Strand Road",53.357680128022395,-6.24270902655715,4384
